Node	Exact
577	0.1036819643
578	0.09944655386
579	0.006034073307
580	0.08020346065
581	0.005087424436
582	0.01313741082
583	0.0901264238
584	0.02544550658
585	0.09266062396
586	0.03993543737
587	0.08315519954
588	0.09790590461
589	0.1060949085
590	0.1003547019
591	0.0218464074
592	0.09377842911
593	0.07184301993
594	0.1005024216
595	0.09561013367
596	0.04298534472
597	0.07433589309
598	0.114184869
599	0.1103314464
600	0.001610725103
601	0.00581143762
602	0.04613022202
603	0.0814219714
604	3.542234332e-05
605	3.542234332e-05
606	0.07337985557
607	0.1098071134
608	0.09583062639
609	0.06593904671
610	0.06289612595
611	0.1071408567
612	0.09856887023
613	0.01401104469
614	0.07828871785
615	0.09249895022
616	0.1104089932
617	0.1110656054
618	0.06894037071
619	0.1096074139
620	0.0295993796
621	0.09136124769
622	0.1161537847
623	0.01175136978
624	0.01061136144
625	0.110693053
626	0.02481545878
627	0.07331598004
628	0.007998293588
629	0.02385472599
630	0.1104041012
631	0.1062673659
632	0.0005836327673
633	0.03184888604
634	0.09155725521
635	0.09823595539
636	0.08989957682
637	0.088946265
638	0.02839648315
639	0.1043045864
640	0.1100914519
641	0.08734388247
642	0.00202957784
643	0.03588023692
644	0.06793304955
645	0.07840926924
646	0.02504543801
647	0.1093514959
648	0.01177348009
649	0.09884724331
650	0.08728698975
651	0.0009453989162
652	0.08379641804
653	0.09878654076
654	0.02982905392
655	0.08676161155
656	0.09458496438
657	0.001275499835
658	0.03991679129
659	0.1083072698
660	0.09263146054
661	0.05130328669
662	0.03738898767
663	0.01274521235
664	0.01248223575
665	0.01522927356
666	0.1053597324
667	0.08482280199
668	0.007616529127
669	0.008664551022
670	0.09130231761
671	0.1049077044
672	0.0977870824
673	0.04184406542
674	0.1095592692
675	0.0001012715713
676	0.000189373297
677	0.06753625886
678	0.06230023857
679	0.0677629237
680	0.05781291205
681	0.08092469656
682	0.02668297864
683	0.03658456062
684	0.1094976895
685	0.1016009444
686	0.1105837941
687	0.01141217261
688	0.0834941483
689	0.06862857525
690	0.1099069677
691	0.09569391076
692	0.0003333182561
693	0.0006164762275
694	0.1074983479
695	0.02714330078
696	0.05684466143
697	0.09567552962
698	0.05161842906
699	0.08309797939
700	0.07987400402
701	0.06297644627
702	0.09111042775
703	0.01592989646
704	0.04593884711
705	0.02614419472
706	0.08526500541
707	0.006713207339
708	0.1045054922
709	0.0964608258
710	0.07302973657
711	0.01153015589
712	0.0002779253709
713	0.0004003860127
714	0.0002826890034
715	0.0006580381471
716	0.08335871475
717	0.0470445977
718	0.09444648929
719	0.1003691656
720	0.09161136529
721	0.0743668641
722	0.06638102917
723	0.007405366244
724	0.0470298622
725	0.08958712797
726	0.0922073969
727	0.09793302694
728	0.09077686775
729	0.1137593821
730	0.0760877908
731	0.07310899111
732	0.0787168828
733	6.176203451e-05
734	0.0001117166213
735	0.03962810589
736	0.02952774487
737	0.1093034984
738	0.1072294329
739	0.082750676
740	0.08169964109
741	0.09426343168
742	0.05090418036
743	0.01448660432
744	0.03361682882
745	0.0001493836772
746	0.0004836512262
747	0.0649358487
748	0.03359914083
749	0.0119543714
750	0.06789898754
751	0.0406268227
752	0.06645429059
753	0.1113425614
754	0.1038241999
755	0.02852439016
756	0.05416796045
757	0.1052613359
758	0.08804402888
759	0.0579809166
760	0.09761900869
761	0.009083047334
762	0.01317009439
763	0.0162015063
764	0.02199872199
765	0.04528294677
766	0.05218364691
767	0.1083913366
768	0.08654475728
769	0.08072223683
770	0.102233283
771	0.08224668606
772	0.01543077385
773	0.02678852499
774	0.07395081936
775	0.03963834772
776	0.001305041559
777	4.359673025e-06
778	0.05368084966
779	0.07140823508
780	0.06375538968
781	0.1008212876
782	0.09920869202
783	0.07073553942
784	0.1006928876
785	0.07347150418
786	0.05624936235
787	0.1056415141
788	0.1038155021
789	0.1027669113
790	0.0002805782622
791	0.0002751200208
792	0.0001457765668
793	0.0001026339691
794	0.1086666586
795	0.04157699516
796	0.02523588996
797	0.02115114382
798	0.05250387997
799	0.09032875271
800	2.72479564e-06
801	0.008796628169
802	0.1038613878
803	0.07246827498
804	0.001253735043
805	0.001265098292
806	0.0174467637
807	0.02069648393
808	0.03934856148
809	0.001015690373
810	0.01759278112
811	0.07687130314
812	0.1050865753
813	0.03586279781
814	0.06582534705
815	0.03533974644
816	0.03439533254
817	0.1067395781
818	0.02093433157
819	0.001864404657
820	0.08508255692
821	0.03497598321
822	0.07995834085
823	0.01875426209
824	0.02072592413
825	0.01943678032
826	0.0095547103
827	0.07176218152
828	0.08897582337
829	0.1106701447
830	0.06789877468
831	0.06547268898
832	0.06705418738
833	0.00010626703
834	0.00010626703
835	0.09306685318
836	0.1019310521
837	0.1064496773
838	0.09675999403
839	0.06068397472
840	0.1005479639
841	0.02062755674
842	0.1089677614
843	0.06828309405
844	0.00993978179
845	0.09729045965
846	0.01381290289
847	0.008719582569
848	0.0006130177152
849	0.1041151215
850	0.1037867208
851	0.0998284225
852	0.001827695517
853	0.05139556426
854	0.1135582773
855	0.004134461354
856	0.03330628945
857	0.05423778821
858	0.0003863021813
859	0.0156234038
860	0.05032029129
861	0.107448331
862	0.02899293299
863	0.01194455315
864	0.07319807397
865	0.06624598446
866	0.09818964725
867	0.06786468248
868	0.07142166233
869	0.1073032306
870	0.1133711539
871	0.08883853159
872	0.1084842269
873	0.1110321163
874	0.06077989511
875	0.0105547633
876	0.03989251155
877	0.07559145008
878	0.06237843066
879	0.1000425652
880	0.09818831762
881	0.0932337226
882	0.1002952013
883	0.09667490352
884	4.178019982e-05
885	0.0002261580381
886	0.1164263638
887	0.04055562074
888	0.07848673473
889	0.00684518693
890	0.107764076
891	0.03230795438
892	0.02793841752
893	0.07572151791
894	0.09152660221
895	0.02087133209
896	0.03771066854
897	0.0173611165
898	0.01993878442
899	0.05312046853
900	0.04019447693
901	0.0007760451474
902	0.04380188291
903	0.05719798307
904	0.1001369318
905	0.0001662125341
906	4.178019982e-05
907	0.07461057932
908	0.1045639373
909	0.09103427292
910	0.06415442992
911	0.02084663816
912	0.0396206597
913	0.05763875701
914	0.08747040434
915	0.1035550909
916	0.001495797563
917	0.001367583698
918	0.01665628711
919	0.01885469411
920	0.1086470842
921	0.01793869569
922	0.06182151674
923	0.1045095518
924	0.03551693011
925	0.01652893846
926	0
927	0.1159270475
928	0.0003401565901
929	0.001644414169
930	0.093870059
931	0.04786552675
932	0.002601960729
933	0.1065874141
934	0.1073525558
935	0.04194849776
936	0.03245477804
937	0.01365503783
938	0.01592172539
939	0.08406521852
940	0.09092304649
941	4.187102634e-05
942	0.0001832425068
943	0.02215928181
944	0.07961046737
945	0.08401033655
946	0.05002320404
947	0.04747954083
948	0.04721923495
949	0.06956630131
950	0.1111530072
951	0.06598274969
952	0.08256844203
953	0.1029286821
954	0.04715196614
955	0.03125435397
956	0.09734678836
957	0.09696744441
958	0.08539676296
959	0.09877409822
960	0.0415222145
961	0.06797094561
962	0.1030443764
963	0.103328454
964	0.1088595747
965	0.09923147021
966	0.06384588005
967	0.09552389528
968	0.00801743877
969	0.01476706785
970	0.1038239017
971	0.09546569224
972	0.1038493152
973	0.06038450944
974	0.07178137166
975	0.09830732643
976	0.08482034078
977	0.06789907439
978	0.1097222528
979	0.09325005871
980	0.03298452442
981	0.04166148944
982	0.06198375993
983	0.09616161401
984	0.09498974707
985	0.06406850169
986	0.1045916527
987	0.06534680665
988	0.09658371144
989	0.09151228261
990	0.05651167259
991	0.008012716046
992	0.06695111309
993	0.03402693993
994	0.03650540916
995	8.583106267e-05
996	8.583106267e-05
997	0.05248825126
998	0.06162683064
999	0.05430613991
1000	0
1001	0.01326981198
1002	0.1008642588
1003	0.0489829328
1004	0.03073670202
1005	0.1091904566
1006	0.04190732467
1007	0.08484131733
1008	0.06460683707
1009	0.1044266505
1010	0.0546992
1011	0.1029440433
1012	0.1088611213
1013	0.05080475079
1014	0.03368726394
1015	0.008390904688
1016	0.000257493188
1017	0.0001490463215
1018	0.08398261601
1019	0.004236617336
1020	0.06671992426
1021	0.08146229499
1022	0.0553320594
1023	0.05194162162
1024	0.05807857519
1025	0.08936371963
1026	0.09792623886
1027	0.09580653467
1028	0.08267477135
1029	0.02498745033
1030	0.02984419721
1031	0.09929147874
1032	0.08011471088
1033	0.1069267197
1034	0.0005009928688
1035	0.02852045075
1036	0.06245190092
1037	0.0929925091
1038	0.03552928006
1039	0.1099268656
1040	0.1096715724
1041	0.08666696535
1042	0.0478831957
1043	0.02512089184
1044	0.01565308926
1045	0.04168861019
1046	0.04447183522
1047	0.09144113533
1048	0.07319127387
1049	0.08507654797
1050	0.07189103318
1051	0.0751776786
1052	0.09508763544
1053	0.09812266249
1054	0.07773667773
1055	0.07733548958
1056	0.1134451656
1057	0.005950962028
1058	0.06735552915
1059	0.08734780165
1060	0.1082308409
1061	0.02021763183
1062	0.04916428264
1063	0.06530857148
1064	0.06168113608
1065	0.02241390558
1066	0.07060512881
1067	0.08832966462
1068	0.07810882404
1069	0.1001131673
1070	0.09907599592
1071	0.0933905099
1072	0.07533046856
1073	0.07763155197
1074	0.1113536025
1075	0.03459637112
1076	0.07842023156
1077	0.039144122
1078	0.1058750671
1079	0.05026528551
1080	0.04747659719
1081	0.03507229856
1082	0.08466272753
1083	0.01997371422
1084	0.07478672461
1085	0.03984050807
1086	0.02366978668
1087	0.02013982239
1088	0.08623037489
1089	0.08067591069
1090	1.992993383e-05
1091	0.1001949044
1092	0.06280936254
1093	0.01476479689
1094	0.06072703738
1095	0.0001640326975
1096	0.0002656675749
1097	0.07064750168
1098	0.08645675478
1099	0.08239270757
1100	0.09606147367
1101	0.08013640492
1102	0.1002343879
1103	0.06686094134
1104	0.04633651022
1105	0.07779685988
1106	0.07453998407
1107	0.05559788904
1108	0.09603104835
1109	0.07254166108
1110	0.03961881056
1111	0.02084376976
1112	0.09158192975
1113	0.07191649362
1114	0.09432657227
1115	0.07346552045
1116	0.00274540964
1117	0.06474414911
1118	0.1016037017
1119	0.0880209188
1120	0.02228841247
1121	0.09933006409
1122	0.000126544283
1123	0.0009795640327
1124	0.05991281478
1125	0.08644418909
1126	0.1143700909
1127	0.1027577349
1128	0.1044443774
1129	0.1075558759
1130	0.001647105073
1131	0.0009780342622
1132	0.001155246398
1133	0.01170218121
1134	0.01592894764
1135	0.1091617043
1136	0.1052087428
1137	0.0342979691
1138	0.004477348897
1139	0.08850179287
1140	0.07489188391
1141	0.001074958197
1142	0.008146015633
1143	0.07591856151
1144	0.07551335174
1145	0.09030784688
1146	0.09144464552
1147	0.1095577695
1148	0.09353173438
1149	0.07039728111
1150	0.06235872835
1151	0.05795411164
1152	0.068292769
1153	0.07938318733
1154	0.04690181853
1155	0.02376998153
1156	0.1106004491
1157	0.02563149165
1158	0.05296821123
1159	0.02233212521
1160	0.08290043697
1161	0.0887238727
1162	0.09456769725
1163	0.06317876436
1164	0.09157094178
1165	0.03348897159
1166	0.03556495075
1167	0.09900411482
1168	0.1106426965
1169	0.1016016041
1170	0.08294364041
1171	0.03167264898
1172	0.04356390567
1173	0.06029674553
1174	0.06586300552
1175	0.08395359075
1176	0.02533286962
1177	0.08022512067
1178	0.07020218235
1179	0.02516642371
1180	0.1065899739
1181	0.06195849015
1182	0.104498107
1183	4.813805631e-05
1184	6.948228883e-05
1185	0.03757981029
1186	0.06814375964
1187	0.103495075
1188	0.001935268831
1189	0.01511290982
1190	0.03232403911
1191	0.1095278384
1192	0.03292367212
1193	0.07733783498
1194	0.1013328611
1195	0.06166455814
1196	0.06846404871
1197	0.07209966517
1198	2.452316076e-06
1199	0.01808794286
1200	0.0002247956403
1201	0.0001474114441
1202	0.08628308432
1203	0.09483539437
1204	0.07122323903
1205	2.83670689e-05
1206	0.02181305184
1207	0.05599672589
1208	0.07064299319
1209	0.08627447513
1210	0.0003113987284
1211	0.0001547229791
1212	0.1074929648
1213	0.09182172369
1214	0.06492311685
1215	0.04422421807
1216	0.07979621805
1217	0.07664400218
1218	0.03469997298
1219	0.04157426488
1220	0.03486819976
1221	0.01768252148
1222	0.05221135744
1223	0.04527017456
1224	0.01706566471
1225	0.02973811798
1226	0.06287545827
1227	0.07805251645
1228	0.08038473769
1229	0.09524417931
1230	0.09537908241
1231	0.09735605958
1232	0.06211471899
1233	0.06429419521
1234	0.03473199367
1235	0.04637352847
1236	0.01931730017
1237	0.03057307065
1238	0.1104291254
1239	0.01382267326
1240	0.07781258608
1241	0.0995751378
1242	0.07869503528
1243	0.1074263698
1244	0.09110878689
1245	0.1008159022
1246	0.0006892121642
1247	0.0008060894928
1248	0.06407055342
1249	0.08091474144
1250	0.07279721663
1251	0.04500502849
1252	0.01223144671
1253	0.08953870564
1254	0.06917875455
1255	0.02106600214
1256	0.110156102
1257	0.06881602361
1258	0.09399737906
1259	0.0924139478
1260	0.001153008374
1261	0.1008575554
1262	0.05130631445
1263	0.007195494413
1264	0.09151503513
1265	0.0521290711
1266	0.02057244852
1267	0.005805879082
1268	7.493188011e-05
1269	7.493188011e-05
1270	0.1058096914
1271	0.01565101771
1272	0.1148262448
1273	0.0105397873
1274	0.05779970637
1275	0.09058640821
1276	0.1020453194
1277	0.09718992856
1278	0.08317057023
1279	0.073836092
1280	0.001419104273
1281	0.09163027565
1282	0.01943700659
1283	0.09454135976
1284	0.01891822907
1285	0.061671435
1286	0.0001197356098
1287	0.1079105748
1288	0.06782650675
1289	0.02975430302
1290	0.08835861808
1291	0.08546867315
1292	0.03138391758
1293	0.0004968296939
1294	0.09986403943
1295	0.07312334581
1296	0.02946287346
1297	0.05489069842
1298	0.07795771089
1299	0.0706925394
1300	0.04690960369
1301	0.06399875864
1302	0.07571352613
1303	0.008743944077
1304	0.09131598236
1305	0.08399193322
1306	0.08219943973
1307	0.08280894326
1308	0.08160545634
1309	0.1027793512
1310	0.08892667256
1311	0.008573875711
1312	0.02824639487
1313	0.03370160055
1314	0.106762117
1315	0.008666259751
1316	0.04690856165
1317	0.0001131375058
1318	0.0004088553553
1319	0.08586264073
1320	0.07191922423
1321	0.06923316402
1322	0.07750843677
1323	0.06266938224
1324	0.09170398087
1325	0.1041761456
1326	0.01090177446
1327	0.07836240154
1328	0.05620687915
1329	0.03870008966
1330	0.01046069439
1331	0.01747813997
1332	0.05452609375
1333	0.01745751825
1334	0.02789114137
1335	0.08745220844
1336	0.04471745832
1337	0.01498566885
1338	0.01158934074
1339	0.0002019528118
1340	0.07438368502
1341	0.01351548547
1342	0.1067413105
1343	0.005307571418
1344	0.07867795627
1345	5.858310627e-05
1346	5.858310627e-05
1347	0.04847041621
1348	0.08927814355
1349	0.09718611989
1350	0.08251666449
1351	0.104675795
1352	0.03671901467
1353	0.04155879756
1354	0.06755706807
1355	0.1076123648
1356	0.05540517403
1357	0.03763376317
1358	0.05723481268
1359	0.009291911524
1360	0.03320637009
1361	0.0728799508
1362	0.07717002511
1363	0.1022000211
1364	0.04440918905
1365	0.07671675496
1366	0.1064627332
1367	0.08386778646
1368	0.03820266959
1369	0.001881270087
1370	0.06099873568
1371	0.09803220403
1372	0.09448129296
1373	0.03654326516
1374	0.0003183598283
1375	0.0021808718
1376	0.06134703034
1377	0.02841838987
1378	0.03370657359
1379	0.04259743594
1380	1.534968211e-05
1381	0.09073596827
1382	0.0376916273
1383	0.03195137177
1384	0.09148702006
1385	0.03306051089
1386	0.1041029934
1387	0.07842273126
1388	0.005459178885
1389	0.07061764035
1390	0.1006090846
1391	0.1115776729
1392	0.01056657091
1393	0.0819072771
1394	0.04256800006
1395	0.1121773886
1396	0.0909685161
1397	0.05217998287
1398	0.07965409804
1399	0.0770329576
1400	0.04905975741
1401	0.0009687832192
1402	0.02408840542
1403	0.07706826253
1404	0.08908896349
1405	0.04528099293
1406	0.0002779079165
1407	0.000507919118
1408	0.08593445692
1409	6.573471941e-05
1410	0.0005613079019
1411	0.05391858183
1412	0.05660900979
1413	0.111207477
1414	0.1028199847
1415	0.07900969463
1416	0.01068559556
1417	0.1043762283
1418	0.09398225334
1419	0.07633483604
1420	0.07217268405
1421	0.104953564
1422	0.009647502954
1423	0.0110294855
1424	0.0765169597
1425	0.08631474418
1426	0.09131284478
1427	0.001409978136
1428	0.08907119459
1429	0.08910706211
1430	8.174386921e-05
1431	8.174386921e-05
1432	0.08470369839
1433	0.08447826439
1434	0.07569743516
1435	0.09848653216
1436	0.02879892327
1437	0.01277796187
1438	0.01898544607
1439	0.07334316429
1440	0.06149254258
1441	0.05499831786
1442	0.03791211222
1443	0.0935954927
1444	0.08628869042
1445	0.03603090418
1446	0.05044803762
1447	0.05555985977
1448	0.05701056217
1449	0.07918609269
1450	0.1033847263
1451	0.09127699042
1452	0.05374422271
1453	0.07113877117
1454	0.0569397575
1455	0.07277175735
1456	0.03971085948
1457	0.05152572792
1458	0.1091033146
1459	0.06067653888
1460	0.001125421825
1461	0.004526681112
1462	1.918916687e-05
1463	0.1053703624
1464	0.008756714985
1465	0.06542517929
1466	0.08863420662
1467	0.113162261
1468	0.08211473327
1469	0.0296603177
1470	0.03630107687
1471	0.08906045547
1472	0.04350744813
1473	0.005814818237
1474	0.1093149246
1475	0.1069683763
1476	0.02690088361
1477	0.06496782034
1478	0.0001058128974
1479	0.0616131193
1480	0.07891214573
1481	0.04391406132
1482	0.0446434574
1483	0.08499227156
1484	0.06224170677
1485	0.03635760479
1486	0.02837677213
1487	0.09712000805
1488	0.06827232934
1489	0.1058121539
1490	0.09681654276
1491	0.07993690203
